selection_order,cn_selection_rank,selection_score_sha256,mol_id,fold,metal,cn,graph_sha256,source_member,source_payload_sha256,candidate_count,repeated_payload_group_sizes,legal_ligand_group_sizes,donor_rank_orbit_sizes,in_general_n1000
553,395,1b610872d0b53951f3cd8feb259b5e3bde89b67bceeabe7b18e709544a65d886,ZEMPUF,2,Pt,4,c6656054a031e277463434ff85650178046469b82b999d6ba5d91606334c31b8,xyz/ZEMPUF.xyz,daf2edad860de95c7956f0209286ca8d8b2c3e5ae5969e3128caa15888ab4414,2,[2],[2],[],False
554,396,1b6143ac57a1bcc069103143317f4716d397591ed7911aa1d8198c470a2d9dba,LIRZOD,1,Pt,4,ae51ef79f1e177d4c167ba9c0f5b6ac70af81c6e95f2988a2b6ca639c23f7654,xyz/LIRZOD.xyz,39f91a96d775ebff20f3814e9ca4682460e1d8ff7e262137bd5dccc9b55abc9b,4,"[2,2]","[2,2]",[],False
555,397,1b79b2338f0e566af9400c031bb3dda910e166bc8761ff850fd5d4509bab175e,LITXAQ,1,Pt,4,f4549f6c7ad8c1a934378bc29ea1b3d5962adfdd1e16e72ad17639bd93197fa2,xyz/LITXAQ.xyz,14be1e34c9eda9833f148bf6d5e9ab7469130e736c092727c9594cf11474f64b,2,[2],[2],[],False
556,398,1b7e8f29fac89d8e8d029e9b20068b722f573e27a6e7e16c2ea9bd488bed793d,IRIJOI,2,Pd,4,9e13aa90becd2d8a2933b37da952b12f16c3685f27c4ba9890fd30adbc09363d,xyz/IRIJOI.xyz,cd3016d7d176cd5b99f756f994ed05f216572e50da22dcf62f989f7ba7a11b92,2,[2],[2],[],False
557,399,1b82d83a207daa2b0ec950c47dc41ae5820283bfa1fbfdf9edd56a4786ca0ef0,RILZET,4,Ni,4,334ff21533826327e583d27c74912697459d8b8d520615215a3cb855cb7a0b09,xyz/RILZET.xyz,485f92b344172fb45bbac166e5368e937c40942b2f4c9783a164c5cbc215e0f1,2,[2],[2],[],False
558,400,1b874c5a4236f0f639a52b1167fa52dd1e2fe5e81e14a23c1a48d424e2d841fe,RUZCAR,1,Pd,4,0b7ac3205d015eeea142d154d63a95708e244a63fa1d860c06ecdd4922c1fd84,xyz/RUZCAR.xyz,6e6a09eef5577985c7146f4f7fdba2a81fc8c1605a1b80de8094faee0e64628f,4,"[2,2]","[2,2]",[],False
559,401,1ba5d9c57ca608462b40c5343292bcbcada19e1ddfd72fb83521aab14e8532ce,BAZZUY,1,Pt,4,9f56f28003696a8ed268dd54f871bae6079a9e7ba8fc743781a900debfcd90d6,xyz/BAZZUY.xyz,167ade72866c6ceab4f7655a4a01d78ea6f90d5346e486d608cb8e0940fe4925,6,[3],[3],[],False
560,402,1ba98b97517ed86daa9cbff3d404544af1e3180f3915680be5ae170370206a66,DEFPIN,4,Pt,4,854e78e3508a8533d35a6b85a7db12cb550d666ae206f2436ba64e2370b44952,xyz/DEFPIN.xyz,fbf179c61baf842ebcfefcfa7dd99012e1a3698b82343c286bd5498ee52bbcbd,4,"[2,2]","[2,2]",[],False
561,403,1baa311d6388b9cb688825285f55ae898cc5b370bc1840a9c86673df215117a9,RANQUU,1,Pd,4,a3c55ab14a44c41e415222db278accc46b9914f2ec54e49f4b268db7b2eace17,xyz/RANQUU.xyz,20ae6af1137111b6c300a170aff36534b5ebb48177f55c326ac1aef9bb11c439,2,[2],[2],[],False
562,404,1bab1b2b10c6303776caeb8239653faf24f24f29b22fc50b56e3e4b67dfdc968,XIKNOV,0,Pt,4,bc1b5b251f6e0b15a6fc33feda9d0c47c56260dec503e2e4802dff60515a46f8,xyz/XIKNOV.xyz,035c56983d0ebfc5f4e25f8734b4c111851bc4d55c97e7ac8ac88a91b2e81488,4,[2],[2],[2],False
563,405,1bb37222e27a0658f71c580483a61b8b6afcd71bea94ad444bbfc73439c38412,LIGKAO,4,Pt,4,2aa4347cad011fa2072e5a6bcd85988e2b6ed97f6af97bb6c0110003a03914b5,xyz/LIGKAO.xyz,eb91f9d451abe00a98937cff38f0986bc465864bc12203b14337e2de2d6ec1c8,4,"[2,2]","[2,2]",[],False
564,406,1bb4ad4eaf8e748fe801304bae42a97cad690360772bfa181fc93414e93b324d,EYEDIW,3,Pd,4,0bbbe582e52fc767dea3aa6a39d57ae461e038294e5443cc0718bb2ee982ef2d,xyz/EYEDIW.xyz,0894d2cf58cb4ac69aac2dc7474b4f8604d240e6d8cac0a7681d9cf0c793cde8,2,[2],[2],[],False
565,407,1bcd8babbcaafaa884027f8f37d8f2aeff9b656a3f049fc1b932188ff205d616,NOMXOE,0,Pt,4,d82162cdee09dd7b8eb676e57d8bdd64595401098d99fb3f610ece832e37972c,xyz/NOMXOE.xyz,643da04a5675f53833330f1bf56137d82ad0eaf0d6ccecb6b6947f8ea05997f8,6,[3],[3],[],False
566,408,1be14b2f294cb22f70defb874ef4ddde0029cb2ce3d62da668c25ee1388e7646,ZOLMUI,3,Ni,4,cab09fc432e4d60913cd85982513f3f520697ee21b0b9e28f40bdc0a3621afbe,xyz/ZOLMUI.xyz,d73183be1e61b153aed0731fa91972e8f181aeebe381d672bc21a3653e7f2b2d,4,[2],[2],[2],False
567,409,1be74d6b1397b62b9d7648fbe72e1263675a593f1ba18228c952cf23144c313e,QOFFIA,4,Pd,4,ddd587513c625384db8838ac153ff4424d639e07415cbf9597ac6f66cc5c5616,xyz/QOFFIA.xyz,f73501df87df1853b1da23cfacdfbbeacb9a35236abdd91a6e5ac3986cc32f42,2,[2],[2],[],True
568,410,1bea407bc07b60dfe5ee879bc6f6bd984ead7b2ebbc6327a52271c9e0ca68438,WUWBAT,2,Pt,4,fec7439ef249c7752398c52cc5c1c2329b2a531d83cdb7f64a737d06f0f07854,xyz/WUWBAT.xyz,f72e6b66b2e18fd27afb072411e4de101c801067be4a18d3c16a77e1369462d0,4,"[2,2]","[2,2]",[],True
569,411,1bfe911ee50dacf947556dadb3cceae851768aba05b36e0dd9246a1b09662ae7,OCAVAT,3,Pt,4,61d1f0cae4f14ec7df7de5c29213fa2987111762fa7a862bb7616fba321018dd,xyz/OCAVAT.xyz,034e08157aed08a6c9ac223ec5dd50313b423623e72e381c8c29015ca14b9696,2,[2],[2],[],False
570,412,1c00501bc00dec56ac9a89dad56d05272c24265740ad231d2d96948a2de3eb12,PENDUI,0,Pd,4,19746b7570d24e7541f9d888b95370cb2f81cd851a6c4d15c97bc515692ede9f,xyz/PENDUI.xyz,6577833070668455bb03abee59e73519f4dd4939df4881c2a12a2ca91a406b78,8,[2],[2],"[2,2]",False
571,43,1c018d91e61624bc900fc7a7b164707367a75cf03b23f83e4caacca326caa187,UNONIX,3,Ir,5,9c3b3e1931979813322084704757dcd83d79cb334eaa20048d63951310d7b5b0,xyz/UNONIX.xyz,d415b6cdffaea1702851e85d019bf260928bdb4f44826239618aa6a462239c31,2,[2],[2],[],True
572,413,1c12f43348f6c4805de3b9b7340af5d8a0c1bab6a6ed98b714142dcf3d8facbe,KAFNUC,1,Pd,4,c92ef0c330c6443cd9657a69b7c9d0d28949588c0598eb5fa412cabee73769bb,xyz/KAFNUC.xyz,64c79df63c5e20b5d111af49c518d20d7fd64d2de4a00f9e10e86049225f2aed,2,[2],[2],[],False
573,414,1c29f8f5a103b5a477f3b1571fb018c5165651b83da3f80f24df9d617f8457cf,CALDIF,1,Pd,4,ab90590612e5f668a60d5aa971f66f6fac0bfd1aefd2e5128f001e6f79cbd799,xyz/CALDIF.xyz,50e540b9d2fb0c64879fca2665f4cdebe38c3995e9be4fea5f325f27cb8ac8ed,2,[2],[2],[],False
574,117,1c3333f72f71e9407d6f99bf6054bc422b4e7154c4b71685d2ae6ebae60e1d9e,KIJSUR,2,Cr,6,22f32b30607429917729d4cc35e85edbca267604cf822881d53dbfd9d95619a6,xyz/KIJSUR.xyz,69064e6c4d3796ea930371323e43f293c4ee2b09b91be3c9612267e742738028,24,[4],[4],[],False
575,118,1c3767a4207f037edfaa81902fd836820c8f29d9ca7879fb94d544b862dffdab,SAGLIZ,4,Pt,6,173ef068ed3e8836ffabf929cdd8b32a878882748d11a1b6988a18b8b3a7b160,xyz/SAGLIZ.xyz,0538111a4b919bd17a4971396afd4ec5e216724f75e88f869a4d1ff153e175b4,2,[2],[2],[],True
576,415,1c394ca4950bf2caacd03e63aef42b6518c6168fcb2f43dd823cdce71d127002,OZIPOF,1,Pd,4,ca901ae84912831210be10fe8b6d4a2eff10f6e4ac3dbd68de6b0fa97cc21441,xyz/OZIPOF.xyz,e38ddd12332c7487150c0b2dac000d245886ae88f7d8c31e25afacdd28d74714,4,"[2,2]","[2,2]",[],False
577,416,1c3982e4a9a9308139adc5ee1ef19c2898a0ff370a074c85eba58e657a4214a9,SIWYOP,3,Zn,4,ad187789ef68fddf42f0fc04fa78368d2e3b3231ecd435883e597313ded5fe78,xyz/SIWYOP.xyz,d54544c87562c041c2594fd721376de001e23dbd003dba47c8989fe43a1d716a,4,"[2,2]","[2,2]",[],False
578,417,1c4e53561ba72d083daef8c502c87bd3d999552de3ef128efb9fb9fe3eec84a1,OGABIK,3,Pt,4,f5649efc09a280de5d447f1a5bbbcd2513fe8c0b9aa9e7cce71be8060930984e,xyz/OGABIK.xyz,9a3ccf0657f7385216de0859697d5b5f1a2bbedbb5b2e82715fff804fcd6b359,4,"[2,2]","[2,2]",[],False
579,119,1c623a8cadff6243f19ce44c5089b0368d8f718f1688071add30c70e958f1c8f,ODADEF,1,Ir,6,7cf0e6063f83df34ba75917f1be77feb4a69d94117c390d87a26c460831b40ad,xyz/ODADEF.xyz,87335b0947ee32f1fe8e6ac21deb4544bd85a7ffc389f9050ff69e5b10bf54a3,2,[2],[2],[],False
580,44,1c6af00bbef2b1271152930ea2e53aab8047f84a08f6badc16bc6c10c42f7dc6,VEKFUQ,0,Zn,5,6e3813db759d84c9523c1fe47d3f7f81f9dd67a632d68e717e0ea158eda1f17a,xyz/VEKFUQ.xyz,669888c6cd4536c7411c36d2fe9872409a3e22575f6db01766df5779d62c9602,2,[2],[2],[],True
581,418,1c6e8c807f0d0753cef3e6c7436e7ca77f3b394b21b4460bd1774686fbdae201,FEGRAN,4,Fe,4,a98b0895538c9f44a5e33ae578d0c8b499378a3fc4a16c889d08043133d707bf,xyz/FEGRAN.xyz,bdf7cb73c5c849e3a3a4cbbf640b1cb307dea3334e24ee4983f135ce511c33d6,4,"[2,2]","[2,2]",[],True
582,419,1c71111b37e465d19c8327cb16809eacab62828944ad85d6147a1f6a22c0d309,BATTIZ,2,Pd,4,a242f20301f0d3f21d54810b00dd13270e2b3c087b7de123aa2b7fadfc5a73c8,xyz/BATTIZ.xyz,457a94d3fe328ba2a933eda6686d6cada5757bc203545bcc316de00839bab450,2,[2],[2],[],False
583,45,1c79190dca5ec1ae4085d659367919e4113a36a980777c4f16a5a027a66a26e0,LANMIW,4,Ir,5,973bc251c4cec500b93b521c4b27363820277b51a95a810bc9004d0fb4c89a8a,xyz/LANMIW.xyz,3cf0cc155bec50b6704c58ee823c7eda393d9fa57e3ddb3f3b1f275eb4cd3531,6,[3],[3],[],True
584,420,1c7c21e1368a15d22a8efed21edc38666f6c74e8f24ba514c6062481e3e25280,GUQWOE,0,Pd,4,391304c254a9fa102ecb2cd9c38b1813732b3e0b0b9cc636bc1b6735dc8d6f62,xyz/GUQWOE.xyz,d71e1111e95cdfdc927655ff96fc273162d59706fde49078ece2d510b727f6d4,2,[2],[2],[],False
585,421,1c80581c3097b7026db2260f7fdd689c32f9f7b001cdf84073804a2da5e8c3a0,IKUPEK,1,Ni,4,b1dc7b261a9bd8c1bd59deaa789c33139b3d4dcc95f11c599272fad179f89a76,xyz/IKUPEK.xyz,7447443019e11e93a803dd59ee358555577a742fa58a63b5f42454ad81efce6f,2,[2],[2],[],False
586,120,1c90274e6ae963e2c52dade6975ac76f34bdf2b3f92cdc3169a96853df542f68,DOQGUN,4,Zn,6,a16ccf9a5ccb9efc240538b4088a86ad82b48f9cf7411e4aa975370b78f25dad,xyz/DOQGUN.xyz,46d32781e811f8c25860974536fd35861e6c641a698ea04f45c526df038952ed,2,[2],[2],[],True
587,422,1c9462ef266341cc50c3e18011a4a72e05ca49ff5498f0aac994ddf6ab8e0558,WUCCIJ,0,Pt,4,0a576ef143180d1e093f779f8fdeb6c91b2507ad6047dca964f9a5b60d86c676,xyz/WUCCIJ.xyz,e747d76c6010aa1ed5f98ba6fcdeba799acf78c44e4d0f278f5959a3e15de64e,4,"[2,2]","[2,2]",[],False
588,46,1ca1d1977f72c029d77d3ce3975af2dac158e3df4d0fd78b8ac9c061910b4992,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,xyz/LONFUR.xyz,60d348931d61186a4fc80d6860f4297bf5e43d8753d8a58697edc7c4241fb0cf,6,[3],[3],[],True
589,423,1cb3d082dffff1a7e06bd4d71eab4bf280d0f0e5ff0e6f89967557e913078816,WIPZED,1,Pt,4,3f4760b52f277477da9786fc7b308da4022c40a2ad6717c5e9e71b58cc327f92,xyz/WIPZED.xyz,2ef8dba2e7df2e122dfa3b95852b579c5cf49a3b3e1726d12a32de5e61ff4822,2,[2],[2],[],False
590,424,1ce72d2642bcbe7692305f9884e9f7790b687ce84aee6371d9254e798cfaddda,YOZFAV,1,Ni,4,5d2e09ddae1667b97ab17fa086c912b1c7614a4bbd1cc6a04e49e2d30f394086,xyz/YOZFAV.xyz,ea53ba2adc490be3fe112cd682621de175cfe90623812e3890e917a2f0279479,2,[],[],[2],False
591,47,1ceb390ed015fc5f298810c1fa22188507a2a66029ad723540e65a75a739ec31,JACCUP,2,Fe,5,fdd946842409661dc2dcc0644ca7b213e5e69dd475146997b6c7df2fb5c9f1e9,xyz/JACCUP.xyz,d42898de35ef5d0776b0cc0e8f99de2952b526264728c01f9fa1ccccc7dbad1f,24,[4],[4],[],True
592,425,1ceba05a80df398c764613b8f36cf25f289c6895b0552fdf5933a41aa58a9717,BIDQOY,4,Pt,4,b888f4c01ede31ffc5971c80194ddd191ac7858c290c38e64f9ca8c6fbf62a13,xyz/BIDQOY.xyz,d18c21d16bb07608ddad229419a48258fd78493d38c4da849b89e923f9b95624,6,[3],[3],[],True
593,426,1cf9a23c84dcd735dab66af03bd44bd7318d195daa2285308efebe989fd6bea3,BANSIU,1,Pd,4,d709c4dae361475d13a1d5de0a45591df85438cb4f8cf7941aab0e7c3aa82ae5,xyz/BANSIU.xyz,88a8b1d46d6f03cc0c97841edaeff6b1a7e4087e43a6dbff7e4c3906d883a751,2,[2],[2],[],False
594,48,1d0d87221d4dae62a39a9da4f6ff4e6b805ebab19f2f17159208ef01e33e4147,BISNUO,4,Ni,5,cb73abcaaa9e95ab62646b4f5a6b487d238963c0cc421f30c951a5f2a099807a,xyz/BISNUO.xyz,4e454a4f1ebdfcf923395ef9fc50849fb19e2d7c8ffbbd55bab5912d4449ef2b,4,"[2,2]","[2,2]",[],False
595,427,1d101207c2fab810a56d0d37f101c84606a9e97faaf777e531fa8c9e2f66988d,FUFBUD,3,Pd,4,769b865507e6dea4c3347289151a6eb4de72804d23f7def0ea64480da656f32a,xyz/FUFBUD.xyz,44255b63f25f382c73eb39b331087eeb8e253b6451f34747b655aaf31a3f6237,4,"[2,2]","[2,2]",[],False
596,428,1d110072935b82b0fba453544819e1fefd7e834c6610076f9e84de1521b445c3,WAJGOF,4,Pd,4,492f46d1f87fc0671660267bad485312612af1a452c7031aa59e16680c251420,xyz/WAJGOF.xyz,ab7aaafda98996c4fecbe601c67ac09671b58d02066db2706edeb700ec39618a,4,"[2,2]","[2,2]",[],False
597,429,1d2093a88ed587b49abba4e75562716f36c99584a7e3a838d618c9651510bea0,EMUQAG,3,Pd,4,4adc71346a3bf22158eb0b8aa21680172aec846e1c89ab181d16b2e162b6c22a,xyz/EMUQAG.xyz,036636eaca3e39b7e66fadc0fc2a242701f7692a657a488e65115242a72c71aa,2,[2],[2],[],False
598,430,1d20e26b3c57dccb5679233d58b0bb41e12fd728c390ab2845aa36528c9a209b,KAHQEQ,4,Zn,4,4aacc35ae56b8d8d6676dafc3ba3b3cb687497b33503c58cebf6e9155832c123,xyz/KAHQEQ.xyz,31ed1e4520b49151d538fb09da6aeec45ff2454933438a016de7499449f1a35d,2,[2],[2],[],False
599,431,1d2351adb40943f7a8cdf9d1d9525a79d36f7059ef8903929bb4230fa751760d,AGUFIT,4,Pd,4,e38f032f820a4de2a04d7beff451d86cbe1e40bd4f1d8d23fa13e43a80255bbf,xyz/AGUFIT.xyz,d1bd5e819d483fcdee7cba1e14036ac92453d4019f9a287cb16982da273273f3,2,[2],[2],[],False
600,432,1d25ac1f74cbe659128691a8cbe7e85a672b3afefccc4b80cac00e19e307e595,RUZBUK,1,Pd,4,ab39398c895902f636452e86f28e4c14572ea2c2b80ede32fc3d25fa5ce05485,xyz/RUZBUK.xyz,b54d629c1693c96750732168917f3a01d8e77025d769b30d592542b11b614f1e,4,"[2,2]","[2,2]",[],False
601,433,1d26b83ea2b778ddedcd96f6744d764c2f442937ca259608762a11e271962936,EZAHOC,3,Zn,4,5ce27e032f04064ff013c46fdf36cd220391824c03682be659f8c39e498a6c12,xyz/EZAHOC.xyz,1b24be9da0bfba14f95bc071b3c480776e754b3651e15cfa01087cbe21aca1f4,4,"[2,2]","[2,2]",[],False
602,434,1d5701fcc9c75e4b527b976e1169f2dd4a33842c1f89a430bad78a6c22076629,SURFUJ,4,Pd,4,47fc983693606e75e4f147de4a5ecce7857c669529f3e6a7a49f4add76074a00,xyz/SURFUJ.xyz,a1ab2539998794453979f50b7dab48cc960d07e1622814e58c1da0c23891e748,2,[],[],[2],False
603,435,1d8290e7d8f2cf2d1965a06b4c898254ab6bfbd5170eb8bfff18a61442b34643,CEHTIV,4,Pd,4,967b682f79149ce2a1aeb94559e1c75f36f79f3a8457ef54d9ee575440a2d53d,xyz/CEHTIV.xyz,f5b1da0ad1f32069fea812b90f9cc9af7ca8f93e1970e992e793a3a204cd6cae,4,"[2,2]","[2,2]",[],False
604,436,1d904d51c7890d3443dd52f92202ff15009d3bab8fe9a20cc51fb3af5121baad,KEXVEQ,4,Ni,4,e77606189ad2655f20beb73d3888c051a237dbe7559c32026fb6866aa40bd1e1,xyz/KEXVEQ.xyz,f50552f6921d406051ad0ab971290dded44fabb162ca5643edde5148e0a80ca1,6,[3],[3],[],False
605,437,1d936b2183845d2c67c0cbce75b71559d53e191f6e48268e0785f82f3af983a3,WENJII,2,Pt,4,81a2dd557feddd626cf32dcf26d9d18a2daf8b77a44e23dfa4092912a60af5d8,xyz/WENJII.xyz,5b7d0270dad123fe2dc00fd683fffe69c35d0b8070a4ee95846606b74827a661,2,[2],[2],[],False
606,438,1d9757405883a83d25f73baead7d17ee7f40f48b890843d161d50e3fdd1675c8,IKIDOX,2,Ir,4,578e4cee288cc7c78bcf4b9bee24d5762b67187de30140aa504d94a62d1b018f,xyz/IKIDOX.xyz,13cf36b0a0daa3b72cb096eadf5685d7b6efaae8ef53c03e95423efca6ce94a2,2,[],[],[2],False
607,439,1d9fdd087d986a5aeeba3d8542095d8cc5f6f09ffc10cd21ae210de3578fec65,SICWOR,4,Ni,4,df65b77c55b66b983ba9aa2869ac3b96e7826ff6c9ea3993d937f6b8cefdca52,xyz/SICWOR.xyz,6bb866bde098715ffac6b95f019c2f43b4df19b53ced37d8b901a36ef7b14db7,4,[2],[2],[2],False
608,121,1daa0b9d74f25a2f965d46fce7089e2f77469142bbc211e31d298bc9329a1315,MESBES,0,Cr,6,24e55ca88f159b3f6a7110c5b84e426d8b230db74d10676c36a373bbc7aa315a,xyz/MESBES.xyz,bc7514efcaad9c320b601c6f1fba38d70661eca945a078837df51f4cb78af554,120,[5],[5],[],False
609,440,1daa58fd7fa61f9c4ee5ec7f32c4c2218f70e58e825741922836574d35a015de,TAHVIH,1,Pd,4,139429289505fdafe6722552a8fa28196f788770e9a8cb32ca471a2e3fbc3dff,xyz/TAHVIH.xyz,137e44ad512dd2edaa3abbe16bd848082a3f822fb06c15ac5d9a1f3e538d1d73,2,[2],[2],[],False
610,441,1dbbe007f18d4334b0839ba74ad1b3f86a08a9d224e9a042f16e91c9f7aa9db9,HAGBEX,2,Ni,4,8857d0d81048cdf2767de4086dce1cf85b388790f7bb8445cd22b446d2cb856e,xyz/HAGBEX.xyz,52a8c62d7c2d166d875addff793f4a0cd3733489903886c206cd6e843dab491a,4,"[2,2]","[2,2]",[],False
611,442,1dcc8b3b8dbda30d5cb59f703a15c3ed618d09bc931bf55054b4c70922cc7c86,IRUPAM,0,Ni,4,bc8711fb3ecb98217cb594da0be744a60d672b265bfa281a2c1cad938d56ac41,xyz/IRUPAM.xyz,be8c6a55024eeac75b958993b99af35d020901bd402886cf0fae31119355a2ec,4,[2],[2],[2],False
612,443,1dce276e4cc55e4b9e7ca8bb057e28a0d2505b2e78578e7f6ddd30d6fef3a92f,HAZFAS,1,Ni,4,a169b29e1598b28750309a635f27f8e907517ab54d756d65df6b43a5091181e0,xyz/HAZFAS.xyz,384091271bf938c217edc9a415fb5796be83f1286f4ac246d00182db667d8aa6,4,"[2,2]","[2,2]",[],False
613,122,1dd20368903695274eeafbe0dd914783e75860312944c9130e1537f2af10b6cb,ITIXOZ,2,Ir,6,da398f00bbacaae21ca787aa3d31da4e4f325bfc21edf483994beec581761477,xyz/ITIXOZ.xyz,ba427429cef498d452b122c1f11382be20ee2310ff561b1fe64681d8db00a03c,2,[2],[2],[],False
614,444,1dda54192a9e968a694b6ee9d608d0245ac615dc57a09da77f9a9bf063262048,ZANFOJ,1,Pd,4,c5c28b7b161fe6f733502c388af9bf71ea29de023cd873ac0296ab41e57cbab0,xyz/ZANFOJ.xyz,5a1ceb3dda7e97ebd93d38bbda1a01fa4d61abbb608b32946890aa51f6716091,2,[2],[2],[],False
615,445,1de0d7067403020c02dcdd380c9c1a1e0116ec9f8729f9b974ec46b406ba06f2,HAKYOL,0,Cu,4,edd42eaf134f0b8ddb1c364bbe6eadcc9aadf917ea29583a1bb966c5d48309c5,xyz/HAKYOL.xyz,440d4dbf1644c49ab19a404b6f6942a15da86cceb6890966d59bf3f6d7bc1a8b,2,[2],[2],[],False
616,123,1dfdbc894a51376511b6c1cd01c9cce89b19966b85b417388dd4cad522d47aaa,EFAKEF,1,Fe,6,ed357498bf42f3e1b8e1d9072349865bb97562615a089bbcd58810e7c388d92e,xyz/EFAKEF.xyz,aef8abf5353e93dd8b12b964a014df0e95d5ed3228eabb73b7d5f5438e40e031,4,"[2,2]","[2,2]",[],False
617,446,1e08ba442e23abf0e16d6164860e41fabaf067fa238d16225d0d58a12a9e37c8,IWIDOI,3,Ir,4,68b0ef73bd18164c5a94cb4f01cfe3371f6e4754b1184ff5e5061a296f08d442,xyz/IWIDOI.xyz,2453827f798b661b41bd72564d6c5e91decf8cd9a89b42f284d4e95409c0e860,2,[2],[2],[],False
618,447,1e0e3c41f1f3797b8d579aba640d2739d31e1fec3dce8262cbbadf83e866c299,JIQRUW,4,Pt,4,f289327e9e61d7c720f77230e32df88178bbd7d95c77e11ebd58fbacbc072776,xyz/JIQRUW.xyz,73d9b89ea0e6798662ad18a8e3e54cfcf624f6beff09f6233d942e3576e1148a,6,[3],[3],[],False
619,49,1e164a98f2b497b32de745b5760df615a47bd8126aae4873cbcaeb4b19f14c94,YUYJEI,4,Zn,5,df613bcef1c0952ed7902e761976459cd66096920db7191d2412be498d98c1a3,xyz/YUYJEI.xyz,188c8c229a8281101850dc06e56e332f7d8b04235e4b978931f8aa609fc5bc54,4,"[2,2]","[2,2]",[],True
620,448,1e1b364fbbc1e9c59a6dfb6dabc46023eb97d5b99b615c2940e948a75a11642c,UREPOZ,2,Zn,4,723c4f65be63bcade0d7497f515aad01ec70d5c661dde97d34d3acd284dc8ba0,xyz/UREPOZ.xyz,9d54e156550b535f6220570033b9142aa28b22e369b93b973a76a8d25ed71b40,2,[2],[2],[],False
621,449,1e1d4f989d58a4676165a7bb46eb16f6cfa38f772381c460c0df474ad78a83e6,VINPZN,2,Zn,4,e480a52d7288e41c441fc165c36f5037a0637f29dc7b765d9e168f6bb841d65a,xyz/VINPZN.xyz,8dfea7fe349a8e69435ec93d269498dcaab72301e76eba12e10a81fb89f31a25,4,"[2,2]","[2,2]",[],False
622,450,1e29543b9c99c63269c8058b85c4c379328eedcfdf898d23fc625ec445898ffd,CEGRUC,0,Pt,4,3d68dc6056c1e05e1c88be3cd29c0121cea85392da582229ccddde75b15ef17b,xyz/CEGRUC.xyz,1e74ff5d8f08a637e0ae2abf98d8c22b90509d91c8366f0897ba28585694956d,4,"[2,2]","[2,2]",[],True
623,451,1e3132d7421fa8141259e9b6b18f5685874ee9d32f67057b11152420c6b01b29,TINDUQ,4,Ni,4,0f8c8f12584158796551bb85646c3e901d01a3ca50c991f6849b3ae1a82839a8,xyz/TINDUQ.xyz,a81a441aa9a59a3b3a4afaea2beaf323ad8b3ef7115432b557992432c7efff8a,8,[2],[2],"[2,2]",False
624,452,1e33fa2e8ecf7b80ddd6a2a1661f06fb01aa0e0a37f8216cc901ff631da34bb3,TOTBEL,1,Pd,4,90ba12bf65f7071831f1b0c12a6e74967dbedc17e994b2c9c591e0730a824435,xyz/TOTBEL.xyz,6708b9551b9fa8c4a8cd9e3069731c381fbe6a198390d21e7486bc3bc9d8f302,2,[2],[2],[],False
625,124,1e38e6c4ced77d704821363984344587993c0d5c8b8351a316d2f98922ffbb2c,ECIBOH,1,Zn,6,4be222114fef907ebfa27ac3b2a2032cebc0b9a6d49032de3a97ec0f74815d24,xyz/ECIBOH.xyz,1a2b54c72da3673c9d446b0cee9a732f48aa306b65ce0fd447b6a546ab0591a4,24,[4],[4],[],True
626,453,1e3910803f846d5553260a678da9390a8410cf01016a2cf3f4b17105bbd68145,OCEHUD,2,Ag,4,8617e94a61b80ab829ea1952e6165a3c23f2c40d6e78f4626f213480fd162e2f,xyz/OCEHUD.xyz,b9441aa5581d7dbb949fefa2fa0f4e3f6a5e72222729b469a3a11a3e06777edb,6,[3],[3],[],False
627,125,1e3f81d7c586d0cd09172717a79cfd93297c4bbc23abb244322083cc91c0a271,QOVKIX,4,Ni,6,d6f8ce2878add8cdbf1727deaf5f7a2443aa3105765a597f1517b3b6f1bdc5c1,xyz/QOVKIX.xyz,a509ac227ecf14f96cddfe27bb1121e276a12b78a53ee609e882827a86fab98c,2,[2],[2],[],False
628,454,1e4706a96466c1ed09e657118a40f2287bd64d3c37f7546de7994ab31477df7d,BAFSUZ,4,Pd,4,97f51983177f4e09f4d1ff9a116bef92959927b420cb308b64f2cf8f54adeb87,xyz/BAFSUZ.xyz,b28e851d71c9bb880dc090012573cfeb9784fb75368b73cba16de7cb9b67e292,2,[2],[2],[],False
629,126,1e493eb42f25ee5ea228e441b833539685378317f9613367f37e402885a9bad5,AMEMOX,2,Rh,6,5aeda476a1b429e834ee8ffea5f85d57a7106ad4e825c3572a1849a2b4d2bcb9,xyz/AMEMOX.xyz,a4240b831c72a42935a511caa98431f46180e6d790a5f3c646a0f9001881626e,12,"[3,2]","[3,2]",[],False
630,455,1e4edbdf0460f39e72de2753ad71d6ab8af5dfe3c955b27aebe26482d4dbf78a,QIGDAN,0,Pd,4,e775761529a08902e4f3fd187e9d5c1051a254ba59a72406be82ef776318d35e,xyz/QIGDAN.xyz,8e79c630659294693edc40286759f0e22b8c1c886aba5f7b15d73e3ac07e40d6,4,"[2,2]","[2,2]",[],False
631,456,1e5087d13aa9f1c5af91fc5ec4e5cc4caae9e392400f958652124d037e804a47,YOGWAV,0,Ni,4,9c8994dcc43d3a92f6bf827d992b5431ff44bae524013d3e8ee9df8c73ee959e,xyz/YOGWAV.xyz,b672d1acd1a5f18feb312036aa3da7f18bb781f16a1b05acd9ca37ece501db6e,2,[2],[2],[],False
