selection_order,gate_member,stratum_selection_rank,mol_id,fold,metal,cn,graph_sha256,canonical_smiles,source_member,source_payload_bytes,source_payload_sha256,n_atoms,selection_score_sha256,ligand_payloads_json,ligand_payload_provenance_json,connectivity_status_json
631,False,54,IYUDIQ,1,Pt,6,2d76ddd6ad63ed3f955486ce92c00820b01c1c7bf823243916e55d92d74e7712,[Cl-]->[Pt+4]1(<-[Cl-])(<-[Cl-])(<-[Cl-])<-n2ccccc2Nc2ccccn->12,xyz/IYUDIQ.xyz,954,e70f1c0bd1b42dd321c2daf8d888cb30403f85bea987563e90c00c056621784e,27,a0ef874b7363b5d975cd86b69287b994882d0123ca3248f6394167c7825c8156,"[""[H]C1NC(N([H])C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H]"",""Cl"",""Cl"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
632,False,40,HIZJUW,1,Pd,4,cf09a4aba4b3475a3829de53f26256c0e16ad12f90be0023f808308923d00fc3,CC(C)c1ccccc1P(C(C)C)(C(C)C)->[Pd+2](<-[Cl-])(<-[Cl-])<-P(c1ccccc1C(C)C)(C(C)C)C(C)C,xyz/HIZJUW.xyz,2982,c00c53f8d1f396541800386a195d03033fc9da9dc392d0bdd2c17d855f3bedba,85,a0fd5f46731152dc8966c39996a3346c764b55326f4bc95261f9f98f11bb14a2,"[""P"",""P"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
633,False,30,HOKGAP,4,Zn,5,f697612871f4d5ebab62c64a19754d346e18e81cbb702e905160bcc9d22d9a1f,c1ccc(P23=O->[Zn+2]4(<-[S-]c5ccccc52)(<-[S-]c2ccccc23)<-n2ccccc2-c2ccccn->42)cc1,xyz/HOKGAP.xyz,1965,1962557f6c440e210f8fb3c0d830a1971fc97d65d9845a413fc7f0dc09db086e,56,a107ec6985af7afdf52855a40e0ee3a08aaeab51ff31b15a6cb63f946b14fee8,"[""[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H]"",""OP"",""[H]C1CC(S)C([H])C([H])C1[H]"",""[H]C1CC(S)C([H])C([H])C1[H]""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
634,False,50,COFJIT,1,Ir,6,99f8cb2c8dd6d0dabe3fd8c0f33c0eacb2bff28dde9236dd9f969d62046aeac4,c1cc[c-]2->[Ir+3]34(<-[c-]5ccccc5-c5ccccn->35)(<-n3ccccc3-c2c1)<-n1c(-c2[nH]c3ccccc3n->42)ccc2ccccc21,xyz/COFJIT.xyz,2490,80a1ccd164e55772d2448765508ab132dea2167a5d0ce0f96c561899ae50004f,71,a1331e6b2c39bd8eba1e5a8379844a2e33edf8df6ff937f8aa05ac4f8442e40e,"[""[H]C1CC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H]"",""[H]C1CC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H]"",""[H]C1C([H])C([H])C2C([H])C([H])C(C3NC4C([H])C([H])C([H])C([H])C4N3[H])NC2C1[H]""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
635,False,19,QIWCOR,4,Fe,4,ddbbe7ac5a7cccc4d81261c11c879976bf367f52cb967921123e0e5ff90e12bb,CC(C)(C)P1(C)c2ccccc2P(C)(C(C)(C)C)->[Fe+2]<-1(<-[Cl-])<-[Cl-],xyz/QIWCOR.xyz,1722,9d320f69f6fbf1d360cea12530894fd1609317397217b9c38bc1536489db9021,49,a14846ea9511995049f584b9aa36b702515ac4389d51a25a6e764af4e86717a2,"[""P"",""P"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
636,False,44,KILMIF,0,Pd,4,f78ef166ca6bae0a8b6b798731d8db8743bdf85f9381d82b52ba18503e707a9d,Fc1ccc(-c2cc3-c4ccccn4->[Pd+2]4(<-[Cl-])<-n5ccccc5-c(c2)n->43)cc1,xyz/KILMIF.xyz,1441,f16bb65ff48b41b9d33e925cae9e19650612b0cf4014e7dfd1241e7baf90456d,41,a1c182c515cd9f17e8de8333d7beaa849c84a2dd85b507b166a4cda5aa2de81c,"[""[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])C([H])C(C3C([H])C([H])C(F)C([H])C3[H])C2[H])C([H])C([H])C1[H]"",""Cl""]","[""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
637,False,34,NUMLAK,0,Zn,5,af3a4188fa3f34c8ebe1381e9b0470ab1d85d961ee3121c4e8458b495a9f10a2,S=C=[N-]->[Zn+2]123<-n4c5c(-c6ccccc6)c6ccc(c(-c7ccccc7)c7n->1c(c(-c1ccccc1)c1ccc(c(-c8ccccc8)c4C=C5)[n-]->21)C=C7)[n-]->36,xyz/NUMLAK.xyz,2805,b7d3808de937173e211e51abfc66a7b2698e5da48e74471e5b9c29c9279d6ca2,80,a240fb36cf02f71a2338e6f506a808eb91e9c80f841e0248c7116cf5fd3f581b,"[""[H]C1C([H])C([H])C(C2C3NC(C([H])C3[H])C(C3C([H])C([H])C([H])C([H])C3[H])C3NC(C([H])C3[H])C(C3C([H])C([H])C([H])C([H])C3[H])C3NC(C([H])C3[H])C(C3C([H])C([H])C([H])C([H])C3[H])C3NC2C([H])C3[H])C([H])C1[H]"",""NCS""]","[""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
638,False,14,REXNUG,2,Zn,5,7122702bdb686136f609bc2984abe1a71589e15f80ee4d39d018cda6754fd064,Oc1ccc(-c2cc3-c4ccccn4->[Zn+2]4(<-[Cl-])(<-[Cl-])<-n5ccccc5-c(c2)n->43)cc1,xyz/REXNUG.xyz,1512,2f274bdcd73d47a694086c217357ae68ffdecf6226158189c5db9b7fbe478f8f,43,a241136e3bea1ccd6ad2fed66465d98120284a3494540297f5f97f069d5bfa24,"[""[H]OC1C([H])C([H])C(C2C([H])C(C3NC([H])C([H])C([H])C3[H])NC(C3NC([H])C([H])C([H])C3[H])C2[H])C([H])C1[H]"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
639,False,63,EHEGED,4,Rh,6,e6324e7b7f4d053f59454b8182bd003ff9977a283263ef9534743b1b10c3900e,CP(C)(C)->[Rh+]12(<-[C-]#[O+])(<-[CH-]=CC3C->1(c1ccccc1)=C->23c1ccccc1)<-P(C)(C)C,xyz/EHEGED.xyz,2070,e305cac9e2a1e4415d9ead0836a8eddb66a7cb9b422d57f6316ab68fb284aa4b,59,a24c2e510de8bc7e529ca1aef05fec8950277884c46e1236267277b030965efc,"[""[H]CC([H])C1([H])C(C2C([H])C([H])C([H])C([H])C2[H])C1C1C([H])C([H])C([H])C([H])C1[H]"",""CO"",""P"",""P""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
640,False,54,HOFBIN,1,Pt,4,7599be00f99a771c37ed446100250297bb55a2e63337cce88f8adac21d5ee8f0,c1ccc(P(c2ccccc2)(c2ccccc2)->[Pt+2]2(<-[S-]c3ccccc3[S-]->2)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,xyz/HOFBIN.xyz,2840,aba4ec80efc007615043d2d51cc6d29271c33e44dab771a9af15b3d96fa7b2d9,81,a2502f3a6ba345bce61bf0cdc215e148c36c79d646dae69c7c2383b0070d8057,"[""[H]C1C([H])C([H])C(S)C(S)C1[H]"",""P"",""P""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
641,False,44,NOYQID,2,Ni,4,efeb5d701ee77c3cdded663e3d92fa1b8b82ed7b3067a7376ff074f83b8e2761,CC(C)P1(CCP(C(C)C)(C(C)C)->[Ni]<-12<-C(#C->2C(F)(F)F)C(F)(F)F)C(C)C,xyz/NOYQID.xyz,2070,f651e7e8f418f7bf8ea6bcdf38c27ec7273eda145395fc3efa56b64018a85ce5,59,a2b97a4e420c82e5ebd8ab23165787e1ea8d304a0f4f7a3edfadf316450081c2,"[""FC(F)(F)CCC(F)(F)F"",""P"",""P""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
642,False,49,FUTWIB,1,Fe,5,2a27a5bda8eeebf5b1cf560c8cbea5114e2d7dc6e0c177feed0cbf6580bf8971,CC(C)P1(CCP23CCP(C(C)C)(C(C)C)->[Fe]<-2<-1(<-N#N)<-P(CC3)(C(C)C)C(C)C)C(C)C,xyz/FUTWIB.xyz,2980,f809d27b737be110a1a4f813cb7236230bf39933a5fbc17b3b991aff2a79692f,85,a306bd366857f72a39254a4671a7029185dec1074f0a6f10aa079a2e49224392,"[""NN"",""P"",""P"",""P"",""P""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
643,False,41,CIZWEO,2,Fe,6,e7023e6c738ce301612b0fb74ca6765bca5071e68e1423c0a90e72194fb638b4,CP1(C)CCP(C)(C)->[Fe]<-123(<-N(c1ccccc1)=N->2c1ccccc1)<-P(C)(C)CCP->3(C)C,xyz/CIZWEO.xyz,2560,99836adda3ef0c4c110bcf4bf529ddddb29a82ff3c29e0467fb89d8f96d81517,73,a3451b75744eb9ae2d329f1d86ce59ceaf57037b1f0cd132d5444483a3de885b,"[""[H]C1C([H])C([H])C(NNC2C([H])C([H])C([H])C([H])C2[H])C([H])C1[H]"",""P"",""P"",""P"",""P""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
644,False,19,DEDTEO,0,Pt,6,11c9d6b6694d7bc71c0cc932d055c97a5e5a57f35d9ca49f967ff0bb87465a52,Cc1ccccc1P1(c2ccccc2C)c2ccccc2[CH2-]->[Pt+4]<-12(<-[Cl-])(<-[Cl-])<-[c-]1cc(F)ccc1-c1cccc(-c3ccc(F)cc3)n->21,xyz/DEDTEO.xyz,2632,3514fe40f3da62bf9aef92c35e9c2269311dae288413f8f72b071cc3636002ae,75,a3dc319e92887a747548ecd4378b7d958bdfbf5506ef78b513346d2a94a95bbf,"[""[H]C1CC(C2NC(C3C([H])C([H])C(F)C([H])C3[H])C([H])C([H])C2[H])C([H])C([H])C1F"",""[H]C([H])C1CC([H])C([H])C([H])C1[H]"",""P"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
645,False,31,NAKSUP,3,Rh,4,1d8af518a3f59e31f57ae77064324c14d82b32cd912fc7f061d4b7ec47104b79,[O+]#[C-]->[Rh+](<-[Cl-])(<-P(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1)<-P(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,xyz/NAKSUP.xyz,2532,32edb8c85d8af31b8fb6800bd0a5a80d801ff729470f913ba8ca06a776d1ef6e,72,a3e0d2dce6b9e1f0649ae4062df1c0965950a1bc72db97cf9d255473a9b9f4c5,"[""CO"",""P"",""P"",""Cl""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
646,False,64,UHEKIC,2,Pt,6,2bf116c39c0477f3f8034b2ba1f0ec053ac9284c073df2cc4360279925e25b18,O=c1c2ccc[n-]3->[Pt+6](<-[Br-])(<-[Br-])(<-[Br-])(<-[Br-])<-[n-]4cccc1-c4c3-2,xyz/UHEKIC.xyz,884,e5e70ff0099e26a06260d7746c11bdc387e2597bf08cd9732a963b0ae1ec5005,25,a40d9da47d659ee4caa3cd61c4f6f6beb2355bbb7ea698261056243322dac4db,"[""[H]C1NC2C3NC([H])C([H])C([H])C3C(O)C2C([H])C1[H]"",""Br"",""Br"",""Br"",""Br""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
647,False,50,WIZWIN,4,Fe,6,bf0174df183c1fa3e01c82f3c1a00453b843223904b9fc102eee86beba6b4a0e,CP(C)(C)->[Fe+2]1(<-[C-]#[O+])(<-[O-]c2cccc3cccn->1c23)(<-[c-]1ccccc1)<-P(C)(C)C,xyz/WIZWIN.xyz,2000,0f4571b909b349e6fc8b261d87568e644671724a234f48245a613843fb8689a6,57,a44184685cd762c9ca9bdabca8d3b50c6389e11fe331a8e363a27a962b566c57,"[""[H]C1NC2C(O)C([H])C([H])C([H])C2C([H])C1[H]"",""[H]C1CC([H])C([H])C([H])C1[H]"",""CO"",""P"",""P""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
648,False,35,NEXVUJ,4,Zn,5,9e30385ef1477780fad6637fa13b4149516385c5665144ad3c1dd0a1fbc4d226,[Cl-]->[Zn+2]12(<-[Cl-])<-n3c(-c4n(-c5ccccc5)c5ccccc5n->14)cccc3-c1n(-c3ccccc3)c3ccccc3n->21,xyz/NEXVUJ.xyz,2107,5fc670ddd0f22488a2816e5ff8ab5b1a695bb1ed47778ec1c9c4f01b92757a02,60,a4bfc6c4f62437677cb269e0848340ac6308ed7b7edc2efd39503e6a7e29fe9b,"[""[H]C1C([H])C([H])C(N2C(C3NC(C4NC5C([H])C([H])C([H])C([H])C5N4C4C([H])C([H])C([H])C([H])C4[H])C([H])C([H])C3[H])NC3C([H])C([H])C([H])C([H])C32)C([H])C1[H]"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
649,False,56,YUCHEL,2,Ir,6,8ab64afb45f45af5020bbf3798813a0226edb35a00a763465764608b0c55708b,c1cc[c-]2->[Ir+3]34(<-[c-]5ccccc5-n5cccn->35)(<-[c-]3c(-c5ccccn->45)c4ccc5ccc6ccc7ccc3c3c7c6c5c43)<-n3cccn3-c2c1,xyz/YUCHEL.xyz,2630,6498e940cbe82961517b9882bb36b05fef013b5f7736af26aa204ce12d887f5b,75,a4daa53eafbc11b2a50f002a3dd12a68c8c4031db0061f10cc6f048034fa6e81,"[""[H]C1NC(C2CC3C([H])C([H])C4C([H])C([H])C5C([H])C([H])C6C([H])C([H])C2C2C3C4C5C62)C([H])C([H])C1[H]"",""[H]C1CC(N2NC([H])C([H])C2[H])C([H])C([H])C1[H]"",""[H]C1CC(N2NC([H])C([H])C2[H])C([H])C([H])C1[H]""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
650,False,50,BEGXUG,2,Cr,6,e1c31ac42f348a2491b881bff0a6c674a5923e77b2979f95a9dccd7a2eaadf88,COC(=CS#C(c1ccccc1)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])c1ccccc1,xyz/BEGXUG.xyz,1510,1c05cce32ee065e587a2abb9c01a0dfd38478914772d0f47d0fe35aa3391828c,43,a4df163631279287392c90a58746b20312d6940f5c0f0b70361b9601191592b0,"[""[H]C(SCC1C([H])C([H])C([H])C([H])C1[H])C(OC([H])([H])[H])C1C([H])C([H])C([H])C([H])C1[H]"",""CO"",""CO"",""CO"",""CO"",""CO""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
651,False,20,NAPMIE,4,Ni,4,7ab7cbc722cf300fe37c693a9e7abc22347fafeb618be5320d107672eb37a391,CC(C)(C)P1(Nc2cccc3NP(C(C)(C)C)(C(C)(C)C)->[Ni+2]<-1(<-[S-]c1ccccc1)<-[c-]23)C(C)(C)C,xyz/NAPMIE.xyz,2805,4017efe3595b9f726a97af4347010d86c7ac47dea6db267038abc2d632eda29c,80,a50ede3cfd66f9bd4030a60b42c5852bade392d2b5f7ed53984acbb2f0c3b479,"[""[H]C1C([H])C(N([H])P)CC(N([H])P)C1[H]"",""[H]C1C([H])C([H])C(S)C([H])C1[H]""]","[""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
652,False,57,GEBQEL,3,Ir,6,08b0d0e4e7349ef964a2f2c7fcdf06fe3084c98c1c8ae94923a742ca81ac371d,Fc1cc(F)c2-c3ccccn3->[Ir+3]34(<-[O-]c5cccc(F)c5C5=N->3C(c3ccccc3)CO5)(<-[c-]2c1)<-[c-]1cc(F)cc(F)c1-c1ccccn->41,xyz/GEBQEL.xyz,2490,a3fad5e6ee320459e8a3b275f171c9418c9b91c086d6496c7ba62ea7e72d190f,71,a54ac5965a592fe8ffba918eeab946306c14a2cebb4f53a15b00ab1def12d565,"[""[H]C1CC(C2NC([H])C([H])C([H])C2[H])C(F)C([H])C1F"",""[H]C1CC(C2NC([H])C([H])C([H])C2[H])C(F)C([H])C1F"",""[H]C1C([H])C([H])C(C2([H])NC(C3C(O)C([H])C([H])C([H])C3F)OC2([H])[H])C([H])C1[H]""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
653,False,24,NAPPAZ,3,Pt,6,49c62946ed8e63c12aa54fcc9627e7e4405968c065a98321c88f3d6a1cd0ec67,[Cl-]->[Pt+4]12(<-[Cl-])(<-[c-]3ccccc3)<-n3ccccc3N=C3c4ccccc4C(=Nc4ccccn->14)[N-]->23,xyz/NAPPAZ.xyz,1722,a6ff19649c6037cca3cca040a2e08101db4ae6cf0c0f6f0f432be137e85e8f1e,49,a571b8a288ca435177d237ae3721d9465b130281ad33842d2349a6f930e8bff0,"[""[H]C1NC(NC2NC(NC3NC([H])C([H])C([H])C3[H])C3C([H])C([H])C([H])C([H])C23)C([H])C([H])C1[H]"",""[H]C1CC([H])C([H])C([H])C1[H]"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
654,False,30,MATHEX,4,Zn,6,8ebe14fee376cde7542a639e38e254ac8a4737b0c5549a0d9af611808e618363,O=C([O-]->[Zn+2]123(<-[O-]C(=O)C(F)(F)F)<-n4ccccc4-c4cccc(C(n5cccn->15)n1cccn->21)n->34)C(F)(F)F,xyz/MATHEX.xyz,1825,557eb01134b6fb734d8c6bc874d3820b31441d08ac0405f841045c4e6df99bb1,52,a5c8b233d68d0ed38ae4896f175fb5bd0ec3775ba9ff9c4f51692bcfff9ca848,"[""[H]C1NC(C2NC(C([H])(N3NC([H])C([H])C3[H])N3NC([H])C([H])C3[H])C([H])C([H])C2[H])C([H])C([H])C1[H]"",""OC(O)C(F)(F)F"",""OC(O)C(F)(F)F""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
655,False,43,BICDIB,2,Fe,6,9de9bdf2173b0f4f3ed87d6c19ba713be263b568eeff772f5b6e0450239280fb,CP(C)(C)->[Fe+2](<-[Br-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[c-]1ccccc1)<-P(C)(C)C,xyz/BICDIB.xyz,1511,175768a5e45a1faef830259dfe67575742473af9c76f42329592cad23f992025,43,a5da0899e1579d5f5a81ed8ae4133ba175bd6151e32c39abe4575095bc9bcad8,"[""[H]C1CC([H])C([H])C([H])C1[H]"",""CO"",""CO"",""P"",""P"",""Br""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
656,False,60,FOKYEJ,0,Cr,6,1b4add69f514f87fd8f16194c1af8fe90d647b67f403bbe1f3f6dd22ede3a869,[O+]#[C-]->[Cr](<-P)(<-P)(<-P)(<-[C-]#[O+])<-[C-]#[O+],xyz/FOKYEJ.xyz,670,1a5792381b8e64be24a63c16331f2dc4b2209f7d23d6d9da575d2b98c38b0096,19,a60ebe494366a3778e872a577ddaca9e7c05d6d251d27e0fa8e287f01f614cbd,"[""CO"",""CO"",""CO"",""[H]P([H])[H]"",""[H]P([H])[H]"",""[H]P([H])[H]""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
657,False,37,YEKWUK,0,Zn,5,a622027338aadbdfa11f4b1bb71b1bbf083c36a03b13f898cddba97ef4b35c41,[O-]N([O-])c1ccc2[O-]->[Zn+4]3(<-[O-]c4c(Cl)cc(Cl)cc4C=N->3c2c1)(<-n1ccccc1)<-n1ccccc1,xyz/YEKWUK.xyz,1757,a6503d68aba26e1d3cc4a700ace842f590644ef5658004be33e734754a113952,50,a64a6a584e18b504f229448a4772c22d7725591de64b9281f157e82fb917aa47,"[""[H]C(NC1C([H])C(N(O)O)C([H])C([H])C1O)C1C([H])C(Cl)C([H])C(Cl)C1O"",""[H]C1NC([H])C([H])C([H])C1[H]"",""[H]C1NC([H])C([H])C([H])C1[H]""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
658,False,60,ICICOP,0,Cu,5,31f70a9a201cb3b7e7001baf57f4cf3fc8c8bdfb568e30bc4ca5027aeec2dbac,COC(=O)c1cccc2-c3ccccn3->[Cu+]3(<-n12)<-P(CCP->3(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,xyz/ICICOP.xyz,2770,252d374a8379172d6b337029a14159b462216df5ee0b0a60a3d17c4e8c85df61,79,a6c6289f8e7ae3df8d401cf45eefb90d25ac6951a670af7a43668a24ff6a57f0,"[""[H]C1NC(C2NC(C(O)OC([H])([H])[H])C([H])C([H])C2[H])C([H])C([H])C1[H]"",""P"",""P""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
659,False,39,JULKIN,2,Zn,5,1aa86e7b19f9fe0a1d65995e8e4ba1ca24909729d38968a86835219834e09faa,C1c2ccccc2[O-]->[Zn+2]23(<-[O-]c4ccccc4C=N->2c2cc(-c4c5ccccc5nc5ccccc45)ccc2N->3=1)<-n1ccccc1,xyz/JULKIN.xyz,2490,86b10ba91c48e7d362afe1531af80ad6408b405dd4753f9fa214e08553f6c9d5,71,a6f2f05b42cf57a63d839338501e1d765630a5b143da9d607793ec31343be7d4,"[""[H]C(NC1C([H])C([H])C(C2C3C([H])C([H])C([H])C([H])C3NC3C([H])C([H])C([H])C([H])C32)C([H])C1NC([H])C1C([H])C([H])C([H])C([H])C1O)C1C([H])C([H])C([H])C([H])C1O"",""[H]C1NC([H])C([H])C([H])C1[H]""]","[""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
660,False,67,XAKHAW,1,Pt,4,68fd6dc19590cef61b26edd86f5c10cdc9625c2fb1a7805b5da0bde0a053a432,[F-]->[Pt+2]1(<-[c-]2ccccc2-c2ccccn->12)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,xyz/XAKHAW.xyz,1965,7ae3c9582346ea77df909bea44c48737306eca1e3fd2c46c3b354afa14cc603f,56,a70a66470b7639cd691fb7a53f4ee47fc84e8ff28c8fcfcd51c08e499e47aeb6,"[""[H]C1CC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H]"",""F"",""P""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
661,False,15,LADVIY,0,Ir,6,c7d5b60a1315c260ca602af27263e8c655940e16fcf49bc83e2f9c7ead5676a1,c1ccc2-c3sc4ccccc4n3->[Ir+3]34(<-[O-]c2c1)(<-[c-]1ccccc1-c1oc2ccccc2n->31)<-[c-]1ccccc1-c1oc2ccccc2n->41,xyz/LADVIY.xyz,2490,727bb3e6ef8950cfe9cc1ec6734252b00417fa59e46e15b1fdbf66caa726f82b,71,a70fd7daf039c78d7fe0c5800dc8c18aefd4656fa45a66332f4c5236ba172601,"[""[H]C1CC(C2NC3C([H])C([H])C([H])C([H])C3O2)C([H])C([H])C1[H]"",""[H]C1CC(C2NC3C([H])C([H])C([H])C([H])C3O2)C([H])C([H])C1[H]"",""[H]C1C([H])C([H])C(C2NC3C([H])C([H])C([H])C([H])C3S2)C(O)C1[H]""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
662,False,59,GIBKAG,3,Pt,4,9908affe16bf56bc10a6ee349080d620edabce89128f13e9ff94817e68bfd1c7,CP(c1ccccc1)(c1ccccc1)->[Pt+2]1(<-[Cl-])<-[c-]2cccc3ccc4cccn->1c4c32,xyz/GIBKAG.xyz,1791,631e60f51b687812cc46a7d8fd32c3989ccd52332e36769e5a41b834c9925adc,51,a781f2668992bc1739891d6eed56e0823924ba9e72ccfa8d85c28693bb776cd5,"[""[H]C1CC2C3NC([H])C([H])C([H])C3C([H])C([H])C2C([H])C1[H]"",""P"",""Cl""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
